ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
33,Queens Club,Queen's Club Championships,2025-06-22,ATP500,Outdoor,Grass,The Final,3,Alcaraz C.,Lehecka J.,2,30.0,8850,1645.0,7.0,5.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,4.0,1.25,4.45,1.26,4.7,1.23,4.22,,
34,Eastbourne,Eastbourne International,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Fonseca J.,Bergs Z.,57,50.0,991,1079.0,6.0,7.0,6.0,0.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.54,2.64,1.64,2.64,1.54,2.47,,
34,Eastbourne,Eastbourne International,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Evans D.,Kecmanovic M.,170,49.0,325,1146.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.67,2.29,1.69,2.32,1.74,2.24,1.64,,
34,Eastbourne,Eastbourne International,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Bellucci M.,Halys Q.,74,47.0,836,1174.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.62,2.27,1.7,2.34,1.74,2.23,1.64,,
34,Eastbourne,Eastbourne International,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Sonego L.,Marozsan F.,48,58.0,1171,990.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.68,2.31,1.74,2.34,1.66,2.22,,
34,Eastbourne,Eastbourne International,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Davidovich Fokina A.,Tseng C.H.,28,96.0,1770,648.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.29,3.4,1.34,3.56,1.35,3.8,1.3,3.48,,
34,Eastbourne,Eastbourne International,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Duckworth J.,Vukic A.,106,80.0,528,758.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.75,1.45,2.75,1.53,2.76,1.55,2.63,1.48,,
34,Eastbourne,Eastbourne International,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Opelka R.,Loffhagen G.,72,302.0,858,172.0,7.0,6.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.3,1.62,2.43,1.68,2.44,1.58,2.35,,
34,Eastbourne,Eastbourne International,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Giron M.,Darderi L.,46,56.0,1175,1004.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.4,1.59,2.5,1.61,2.6,1.56,2.39,,
34,Eastbourne,Eastbourne International,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Borges N.,Pinnington Jones J.,37,282.0,1400,196.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.6,2.38,1.59,2.49,1.62,2.58,1.58,2.37,,
34,Eastbourne,Eastbourne International,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Brooksby J.,Comesana F.,149,65.0,405,914.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.5,2.72,1.5,2.78,1.49,2.6,,
34,Eastbourne,Eastbourne International,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Harris B.,Norrie C.,142,61.0,426,952.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.1,1.33,3.34,1.37,3.45,1.38,3.21,1.34,,
34,Eastbourne,Eastbourne International,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Fearnley J.,Cobolli F.,51,24.0,1048,2060.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.71,2.24,1.78,2.26,1.7,2.14,,
34,Eastbourne,Eastbourne International,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Brooksby J.,Borges N.,149,37.0,405,1400.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.05,1.8,2.06,1.85,2.14,1.89,2.06,1.76,,
34,Eastbourne,Eastbourne International,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Humbert U.,Sonego L.,20,48.0,2195,1171.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.4,1.66,2.36,1.66,2.5,1.56,2.41,,
34,Eastbourne,Eastbourne International,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Harris B.,Bellucci M.,142,74.0,426,836.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.4,1.57,2.52,1.6,2.52,1.64,2.38,1.58,,
34,Eastbourne,Eastbourne International,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Mensik J.,Opelka R.,17,72.0,2356,858.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.45,2.6,1.51,2.76,1.55,2.8,1.49,2.62,,
34,Eastbourne,Eastbourne International,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Davidovich Fokina A.,Duckworth J.,28,106.0,1770,528.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.8,1.47,2.89,1.48,3.05,1.43,2.81,,
34,Eastbourne,Eastbourne International,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Giron M.,Fearnley J.,46,51.0,1175,1048.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.84,1.49,2.86,1.52,2.67,1.47,,
34,Eastbourne,Eastbourne International,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Evans D.,Paul T.,170,13.0,325,2970.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.4,1.33,3.28,1.39,3.75,1.39,3.31,1.34,,
34,Eastbourne,Eastbourne International,2025-06-26,ATP250,Outdoor,Grass,2nd Round,3,Fritz T.,Fonseca J.,5,57.0,4635,991.0,6.0,3.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.0,1.41,3.18,1.42,3.3,1.39,2.99,,
34,Eastbourne,Eastbourne International,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Humbert U.,Harris B.,20,142.0,2195,426.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.28,1.28,4.4,1.24,4.01,,
34,Eastbourne,Eastbourne International,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Brooksby J.,Evans D.,149,170.0,405,325.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.75,2.0,1.83,2.07,1.84,2.16,1.79,2.01,,
34,Eastbourne,Eastbourne International,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Davidovich Fokina A.,Mensik J.,28,17.0,1770,2356.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.7,1.53,2.74,1.57,2.52,1.52,,
34,Eastbourne,Eastbourne International,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Fritz T.,Giron M.,5,46.0,4635,1175.0,7.0,5.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.25,4.0,1.25,4.42,1.26,4.5,1.24,4.06,,
34,Eastbourne,Eastbourne International,2025-06-27,ATP250,Outdoor,Grass,Semifinals,3,Brooksby J.,Humbert U.,149,20.0,405,2195.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.8,1.44,2.87,1.48,2.92,1.51,2.76,1.44,,
34,Eastbourne,Eastbourne International,2025-06-27,ATP250,Outdoor,Grass,Semifinals,3,Fritz T.,Davidovich Fokina A.,5,28.0,4635,1770.0,6.0,3.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.33,3.4,1.37,3.37,1.39,3.5,1.34,3.27,,
34,Eastbourne,Eastbourne International,2025-06-28,ATP250,Outdoor,Grass,The Final,3,Fritz T.,Brooksby J.,5,149.0,4635,405.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.6,1.3,3.89,1.31,4.1,1.28,3.64,,
35,Mallorca,Mallorca Championships,2025-06-22,ATP250,Outdoor,Grass,1st Round,3,Djere L.,Bu Y.,62,69.0,936,874.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.73,2.21,1.78,2.24,1.67,2.18,,
35,Mallorca,Mallorca Championships,2025-06-22,ATP250,Outdoor,Grass,1st Round,3,Altmaier D.,Fognini F.,59,130.0,983,462.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.45,2.63,1.49,2.79,1.52,3.0,1.46,2.68,,
35,Mallorca,Mallorca Championships,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Safiullin R.,Muller A.,75,40.0,816,1311.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.6,2.38,1.63,2.4,1.63,2.58,1.56,2.39,,
35,Mallorca,Mallorca Championships,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Moutet C.,Martinez P.,83,52.0,739,1030.0,4.0,6.0,6.0,3.0,6.0,0.0,,,,,2.0,1.0,Completed,1.22,4.0,1.3,3.88,1.3,4.7,1.23,4.19,,
35,Mallorca,Mallorca Championships,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Medjedovic H.,Basavareddy N.,73,99.0,853,582.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.25,1.68,2.3,1.7,2.4,1.63,2.26,,
35,Mallorca,Mallorca Championships,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Rinderknech A.,Dzumhur D.,70,68.0,864,900.0,6.0,4.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.3,3.6,1.31,3.78,1.34,3.85,1.3,3.45,,
35,Mallorca,Mallorca Championships,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Diallo G.,Munar J.,41,54.0,1285,1012.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.63,2.41,1.68,2.42,1.61,2.29,,
35,Mallorca,Mallorca Championships,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Quinn E.,Ugo Carabelli C.,95,55.0,650,1006.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.41,3.13,1.46,3.2,1.4,2.9,,
35,Mallorca,Mallorca Championships,2025-06-23,ATP250,Outdoor,Grass,1st Round,3,Tien L.,Engel J.,67,219.0,903,253.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.69,2.28,1.69,2.44,1.63,2.27,,
35,Mallorca,Mallorca Championships,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Holt B.,Bonzi B.,101,64.0,568,930.0,2.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.67,2.25,1.71,2.38,1.73,2.24,1.64,,
35,Mallorca,Mallorca Championships,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Tomic B.,Hijikata R.,248,88.0,235,702.0,3.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,2.5,1.5,2.55,1.57,2.63,1.59,2.56,1.5,,
35,Mallorca,Mallorca Championships,2025-06-24,ATP250,Outdoor,Grass,1st Round,3,Bautista Agut R.,Etcheverry T.,43,53.0,1236,1025.0,5.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.4,1.6,2.48,1.6,2.63,1.54,2.47,,
35,Mallorca,Mallorca Championships,2025-06-24,ATP250,Outdoor,Grass,2nd Round,3,Medjedovic H.,Safiullin R.,73,75.0,853,816.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.75,2.1,1.79,2.14,1.79,2.22,1.71,2.13,,
35,Mallorca,Mallorca Championships,2025-06-24,ATP250,Outdoor,Grass,2nd Round,3,Griekspoor T.,Quinn E.,34,95.0,1535,650.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.59,1.61,2.6,1.53,2.49,,
35,Mallorca,Mallorca Championships,2025-06-24,ATP250,Outdoor,Grass,2nd Round,3,Diallo G.,Djere L.,41,62.0,1285,936.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.8,1.44,3.04,1.46,3.1,1.42,2.83,,
35,Mallorca,Mallorca Championships,2025-06-24,ATP250,Outdoor,Grass,2nd Round,3,Auger-Aliassime F.,Rinderknech A.,27,70.0,1775,864.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.37,3.42,1.37,3.55,1.33,3.29,,
35,Mallorca,Mallorca Championships,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Moutet C.,Altmaier D.,83,59.0,739,983.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.63,1.49,2.85,1.5,3.0,1.45,2.73,,
35,Mallorca,Mallorca Championships,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Michelsen A.,Holt B.,33,101.0,1620,568.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.6,1.31,3.85,1.34,3.85,1.3,3.48,,
35,Mallorca,Mallorca Championships,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Tien L.,Shelton B.,67,10.0,903,3170.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.86,1.31,4.0,1.32,3.78,1.27,,
35,Mallorca,Mallorca Championships,2025-06-25,ATP250,Outdoor,Grass,2nd Round,3,Bautista Agut R.,Tomic B.,43,248.0,1236,235.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.23,4.68,1.26,4.7,1.21,4.3,,
35,Mallorca,Mallorca Championships,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Griekspoor T.,Diallo G.,34,41.0,1535,1285.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.83,1.99,1.92,2.04,1.94,1.95,1.83,,
35,Mallorca,Mallorca Championships,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Auger-Aliassime F.,Medjedovic H.,27,73.0,1775,853.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.8,1.45,2.98,1.45,3.15,1.42,2.85,,
35,Mallorca,Mallorca Championships,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Moutet C.,Tien L.,83,67.0,739,903.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.75,2.17,1.78,2.17,1.85,2.04,1.77,,
35,Mallorca,Mallorca Championships,2025-06-26,ATP250,Outdoor,Grass,Quarterfinals,3,Michelsen A.,Bautista Agut R.,33,43.0,1620,1236.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.95,1.85,1.99,1.91,2.02,1.96,1.89,1.89,,
35,Mallorca,Mallorca Championships,2025-06-27,ATP250,Outdoor,Grass,Semifinals,3,Griekspoor T.,Auger-Aliassime F.,34,27.0,1535,1775.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.3,1.69,2.32,1.74,2.18,1.67,,
35,Mallorca,Mallorca Championships,2025-06-27,ATP250,Outdoor,Grass,Semifinals,3,Moutet C.,Michelsen A.,83,33.0,739,1620.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.4,1.57,2.52,1.6,2.52,1.66,2.39,1.56,,
35,Mallorca,Mallorca Championships,2025-06-28,ATP250,Outdoor,Grass,The Final,3,Griekspoor T.,Moutet C.,34,83.0,1535,739.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.3,1.59,2.46,1.65,2.5,1.56,2.39,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Tarvet O.,Riedi L.,733,503.0,36,77.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.75,2.12,1.79,2.18,1.84,2.06,1.75,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Lehecka J.,Dellien H.,25,79.0,1965,751.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.02,15.0,,,1.02,55.0,1.01,22.38,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Thompson J.,Kopriva V.,44,78.0,1200,757.0,3.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.4,3.0,1.43,3.03,1.43,3.35,1.38,3.02,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Mannarino A.,O Connell C.,123,77.0,477,775.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,2.9,1.43,3.03,1.45,3.15,1.4,2.93,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Bellucci M.,Crawford O.,73,248.0,864,229.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.3,3.6,1.3,3.81,1.34,3.85,1.3,3.54,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Bonzi B.,Medvedev D.,64,9.0,930,3420.0,7.0,6.0,3.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,8.5,1.07,9.03,1.09,12.5,1.09,8.56,1.07,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Tien L.,Basavareddy N.,62,100.0,940,595.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.6,1.54,2.63,1.54,2.8,1.46,2.68,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Tiafoe F.,Moller E.,12,117.0,2990,499.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,9.0,1.06,12.44,1.07,13.5,1.05,10.57,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Norrie C.,Bautista Agut R.,61,42.0,952,1236.0,6.0,3.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.83,1.91,1.91,1.98,1.99,2.0,1.87,1.92,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Fery A.,Popyrin A.,461,22.0,91,2140.0,6.0,4.0,6.0,1.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,4.33,1.22,4.45,1.24,4.5,1.28,4.02,1.24,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Harris L.,Bergs Z.,320,50.0,159,1079.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,2.5,1.5,2.56,1.56,2.82,1.56,2.65,1.47,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Jarry N.,Rune H.,143,8.0,418,3530.0,4.0,6.0,4.0,6.0,7.0,5.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,3.75,1.29,3.76,1.3,4.0,1.32,3.65,1.28,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Royer V.,Tsitsipas S.,113,26.0,513,1920.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Retired,4.0,1.25,4.13,1.27,4.3,1.29,3.88,1.25,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Alcaraz C.,Fognini F.,2,138.0,9300,437.0,7.0,5.0,6.0,7.0,7.0,5.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,1.01,17.0,,,1.01,90.0,1.01,29.42,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Darderi L.,Safiullin R.,59,75.0,989,831.0,7.0,6.0,1.0,6.0,6.0,7.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,3.0,1.4,3.07,1.42,3.2,1.43,2.94,1.39,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Borges N.,Cerundolo F.,37,19.0,1400,2285.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,0.0,,,3.0,1.0,Completed,2.4,1.53,2.49,1.59,2.56,1.64,2.42,1.56,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Auger-Aliassime F.,Duckworth J.,28,103.0,1825,566.0,6.0,2.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.18,4.5,1.2,5.06,1.21,5.5,1.19,4.65,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Fonseca J.,Fearnley J.,54,51.0,1016,1060.0,6.0,4.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.63,1.49,2.79,1.53,2.86,1.47,2.67,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Quinn E.,Searle H.,89,421.0,682,106.0,4.0,6.0,6.0,2.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.8,1.47,2.85,1.48,2.94,1.44,2.75,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Harris B.,Lajovic D.,151,118.0,383,498.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.8,1.47,2.85,1.5,3.0,1.41,2.88,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Khachanov K.,McDonald M.,20,88.0,2240,689.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.21,4.91,1.25,4.91,1.22,4.22,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Garin C.,Rodesch C.,110,163.0,525,346.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.67,2.2,1.67,2.31,1.71,2.38,1.64,2.26,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Rublev A.,Djere L.,14,60.0,2920,961.0,6.0,0.0,7.0,6.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.22,4.0,1.26,4.28,1.29,4.3,1.24,4.03,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Struff J.L.,Misolic F.,125,111.0,475,518.0,6.0,2.0,5.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.67,2.25,1.65,2.36,1.68,2.4,1.62,2.28,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Majchrzak K.,Berrettini M.,109,35.0,527,1515.0,4.0,6.0,6.0,2.0,6.0,4.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,6.0,1.13,7.18,1.13,7.2,1.16,6.14,1.12,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Davidovich Fokina A.,Holt B.,27,99.0,1845,600.0,6.0,2.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.22,4.33,1.23,4.58,1.26,4.7,1.22,4.28,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Brooksby J.,Griekspoor T.,101,29.0,577,1755.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,2.75,1.4,2.7,1.52,2.85,1.53,2.75,1.44,,
36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Diallo G.,Altmaier D.,40,57.0,1322,998.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,5.2,1.23,5.3,1.19,4.61,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Vukic A.,Tseng C.H.,93,96.0,664,643.0,6.0,3.0,6.0,4.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.25,4.0,1.26,4.23,1.3,4.33,1.24,4.01,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Marozsan F.,McCabe J.,58,181.0,990,308.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.8,1.46,2.91,1.49,2.96,1.44,2.76,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Kecmanovic M.,Michelsen A.,49,32.0,1106,1670.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,2.8,1.44,2.84,1.48,3.0,1.48,2.75,1.44,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Sonego L.,Faria J.,47,116.0,1171,503.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.6,1.29,3.9,1.32,4.0,1.3,3.56,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Paul T.,Monday J.,13,224.0,2970,249.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,8.5,1.08,10.39,1.08,12.0,1.06,9.39,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,De Minaur A.,Carballes Baena R.,11,74.0,3085,849.0,6.0,2.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,13.0,,,1.02,38.0,1.01,19.92,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Cazaux A.,Walton A.,115,90.0,505,678.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,1.53,2.5,1.56,2.59,1.6,2.63,1.51,2.54,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Basilashvili N.,Musetti L.,126,7.0,474,4140.0,6.0,2.0,4.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,3.4,1.3,3.9,1.29,3.9,1.36,3.32,1.32,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,De Jong J.,Eubanks C.,106,130.0,548,454.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.75,2.1,1.67,2.33,1.8,2.34,1.71,2.13,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Navone M.,Shapovalov D.,91,30.0,670,1676.0,3.0,6.0,6.0,4.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,6.0,1.13,6.24,1.15,6.6,1.17,5.96,1.13,,
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Munar J.,Bublik A.,55,31.0,1012,1675.0,6.0,4.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,4.33,1.22,4.76,1.22,5.1,1.23,4.37,1.21,,
